isolate	comparedTo_iso	method_1	sanity_check	YN00_dN		YN00_dN_SE		YN00_kappa		YN00_dS_SE		YN00_N		YN00_S		YN00_t		YN00_omega		YN00_dS	method_2		LWL85m_dN		LWL85m_w		LWL85m_N		LWL85m_S		LWL85m_rho		LWL85m_dS	method3		LPB93_dN		LPB93_dS		LPB93_w	method4		LWL85_dN		LWL85_S		LWL85_dS		LWL85_w		LWL85_N	method5		NG86_dN		NG86_omega		NG86_dS
SRR10957307	ERR1045808	YN00	YN00_dN	0.0029	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404761.5	YN00_S	125950.5	YN00_t	0.0284	YN00_omega	0.095	YN00_dS	0.0306	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1258	LWL85m_N	386543.0	LWL85m_S	144168.0	LWL85m_rho	None	LWL85m_dS	0.026	LPB93	LPB93_dN	0.003	LPB93_dS	0.026	LPB93_w	0.1247	LWL85	LWL85_dN	0.003	LWL85_S	116438.0	LWL85_dS	0.032	LWL85_w	0.0948	LWL85_N	414273.0	NG86	NG86_dN	0.0029	NG86_omega	0.0949	NG86_dS	0.0306
SRR10957307	ERR1045869	YN00	YN00_dN	0.0036	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404733.1	YN00_S	125978.9	YN00_t	0.032	YN00_omega	0.1083	YN00_dS	0.0333	LWL85m	LWL85m_dN	0.004	LWL85m_w	0.1405	LWL85m_N	386542.0	LWL85m_S	144169.0	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.004	LPB93_dS	0.028	LPB93_w	0.1405	LWL85	LWL85_dN	0.003	LWL85_S	116447.0	LWL85_dS	0.035	LWL85_w	0.1059	LWL85_N	414264.0	NG86	NG86_dN	0.0036	NG86_omega	0.1082	NG86_dS	0.0333
SRR10957307	MG1297_maxbin_2	YN00	YN00_dN	0.0041	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0006	YN00_N	404709.3	YN00_S	126002.7	YN00_t	0.0382	YN00_omega	0.1014	YN00_dS	0.0404	LWL85m	LWL85m_dN	0.004	LWL85m_w	0.133	LWL85m_N	386675.0	LWL85m_S	144036.0	LWL85m_rho	None	LWL85m_dS	0.034	LPB93	LPB93_dN	0.004	LPB93_dS	0.034	LPB93_w	0.1323	LWL85	LWL85_dN	0.004	LWL85_S	116447.0	LWL85_dS	0.042	LWL85_w	0.1004	LWL85_N	414264.0	NG86	NG86_dN	0.0041	NG86_omega	0.1014	NG86_dS	0.0403
SRR10957307	ERR1045866	YN00	YN00_dN	0.0029	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404715.7	YN00_S	125996.3	YN00_t	0.0276	YN00_omega	0.0992	YN00_dS	0.0294	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1295	LWL85m_N	386934.0	LWL85m_S	143777.0	LWL85m_rho	None	LWL85m_dS	0.025	LPB93	LPB93_dN	0.003	LPB93_dS	0.025	LPB93_w	0.1286	LWL85	LWL85_dN	0.003	LWL85_S	116440.0	LWL85_dS	0.031	LWL85_w	0.098	LWL85_N	414271.0	NG86	NG86_dN	0.0029	NG86_omega	0.099	NG86_dS	0.0294
SRR10957307	ERR1045863	YN00	YN00_dN	0.0034	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404710.9	YN00_S	126001.1	YN00_t	0.0331	YN00_omega	0.0966	YN00_dS	0.0355	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1272	LWL85m_N	386744.0	LWL85m_S	143968.0	LWL85m_rho	None	LWL85m_dS	0.03	LPB93	LPB93_dN	0.003	LPB93_dS	0.03	LPB93_w	0.1264	LWL85	LWL85_dN	0.003	LWL85_S	116444.0	LWL85_dS	0.037	LWL85_w	0.096	LWL85_N	414267.0	NG86	NG86_dN	0.0034	NG86_omega	0.0966	NG86_dS	0.0354
SRR10957307	MG1276_maxbin_03_sub	YN00	YN00_dN	0.0032	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404692.1	YN00_S	126019.9	YN00_t	0.0287	YN00_omega	0.1064	YN00_dS	0.0301	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1385	LWL85m_N	388036.0	LWL85m_S	142676.0	LWL85m_rho	None	LWL85m_dS	0.025	LPB93	LPB93_dN	0.003	LPB93_dS	0.025	LPB93_w	0.1366	LWL85	LWL85_dN	0.003	LWL85_S	116442.0	LWL85_dS	0.031	LWL85_w	0.1059	LWL85_N	414269.0	NG86	NG86_dN	0.0032	NG86_omega	0.1062	NG86_dS	0.0301
SRR10957307	MG364_maxbin_5	YN00	YN00_dN	0.0036	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0006	YN00_N	404727.5	YN00_S	125984.5	YN00_t	0.0365	YN00_omega	0.0923	YN00_dS	0.0395	LWL85m	LWL85m_dN	0.004	LWL85m_w	0.1202	LWL85m_N	388346.0	LWL85m_S	142365.0	LWL85m_rho	None	LWL85m_dS	0.033	LPB93	LPB93_dN	0.004	LPB93_dS	0.033	LPB93_w	0.1206	LWL85	LWL85_dN	0.003	LWL85_S	116456.0	LWL85_dS	0.041	LWL85_w	0.0921	LWL85_N	414255.0	NG86	NG86_dN	0.0036	NG86_omega	0.0923	NG86_dS	0.0394
SRR10957307	MG1343_maxbin_1	YN00	YN00_dN	0.0032	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404718.8	YN00_S	125993.2	YN00_t	0.03	YN00_omega	0.1011	YN00_dS	0.0318	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.133	LWL85m_N	386912.0	LWL85m_S	143799.0	LWL85m_rho	None	LWL85m_dS	0.027	LPB93	LPB93_dN	0.003	LPB93_dS	0.027	LPB93_w	0.1321	LWL85	LWL85_dN	0.003	LWL85_S	116439.0	LWL85_dS	0.033	LWL85_w	0.1006	LWL85_N	414272.0	NG86	NG86_dN	0.0032	NG86_omega	0.101	NG86_dS	0.0318
SRR10957307	MG1348_maxbin_1	YN00	YN00_dN	0.0032	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404718.5	YN00_S	125993.5	YN00_t	0.03	YN00_omega	0.1011	YN00_dS	0.0318	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1329	LWL85m_N	386912.0	LWL85m_S	143799.0	LWL85m_rho	None	LWL85m_dS	0.027	LPB93	LPB93_dN	0.003	LPB93_dS	0.027	LPB93_w	0.132	LWL85	LWL85_dN	0.003	LWL85_S	116439.0	LWL85_dS	0.033	LWL85_w	0.1005	LWL85_N	414272.0	NG86	NG86_dN	0.0032	NG86_omega	0.101	NG86_dS	0.0318
SRR10957307	SRR13259104	YN00	YN00_dN	0.003	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404725.3	YN00_S	125986.7	YN00_t	0.0307	YN00_omega	0.0903	YN00_dS	0.0334	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1191	LWL85m_N	386701.0	LWL85m_S	144010.0	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.003	LPB93_dS	0.028	LPB93_w	0.1185	LWL85	LWL85_dN	0.003	LWL85_S	116449.0	LWL85_dS	0.035	LWL85_w	0.0899	LWL85_N	414262.0	NG86	NG86_dN	0.003	NG86_omega	0.0902	NG86_dS	0.0334
SRR10957307	SRR5449044	YN00	YN00_dN	0.0028	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404735.5	YN00_S	125976.5	YN00_t	0.0267	YN00_omega	0.0967	YN00_dS	0.0286	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1259	LWL85m_N	386697.0	LWL85m_S	144014.0	LWL85m_rho	None	LWL85m_dS	0.024	LPB93	LPB93_dN	0.003	LPB93_dS	0.024	LPB93_w	0.1253	LWL85	LWL85_dN	0.002	LWL85_S	116440.0	LWL85_dS	0.03	LWL85_w	0.095	LWL85_N	414271.0	NG86	NG86_dN	0.0028	NG86_omega	0.0966	NG86_dS	0.0286
SRR10957307	MG1357_maxbin_09	YN00	YN00_dN	0.0032	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404718.8	YN00_S	125993.2	YN00_t	0.03	YN00_omega	0.1011	YN00_dS	0.0318	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.133	LWL85m_N	386912.0	LWL85m_S	143799.0	LWL85m_rho	None	LWL85m_dS	0.027	LPB93	LPB93_dN	0.003	LPB93_dS	0.027	LPB93_w	0.1321	LWL85	LWL85_dN	0.003	LWL85_S	116439.0	LWL85_dS	0.033	LWL85_w	0.1006	LWL85_N	414272.0	NG86	NG86_dN	0.0032	NG86_omega	0.101	NG86_dS	0.0318
SRR10957307	SRR10957311	YN00	YN00_dN	0.0032	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404720.3	YN00_S	125991.7	YN00_t	0.029	YN00_omega	0.1063	YN00_dS	0.0304	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1359	LWL85m_N	387965.0	LWL85m_S	142746.0	LWL85m_rho	None	LWL85m_dS	0.026	LPB93	LPB93_dN	0.003	LPB93_dS	0.026	LPB93_w	0.1356	LWL85	LWL85_dN	0.003	LWL85_S	116447.0	LWL85_dS	0.032	LWL85_w	0.1038	LWL85_N	414264.0	NG86	NG86_dN	0.0032	NG86_omega	0.1061	NG86_dS	0.0304
SRR10957307	SRR5945977	YN00	YN00_dN	0.0036	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404733.1	YN00_S	125978.9	YN00_t	0.032	YN00_omega	0.1083	YN00_dS	0.0333	LWL85m	LWL85m_dN	0.004	LWL85m_w	0.1405	LWL85m_N	386542.0	LWL85m_S	144169.0	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.004	LPB93_dS	0.028	LPB93_w	0.1405	LWL85	LWL85_dN	0.003	LWL85_S	116447.0	LWL85_dS	0.035	LWL85_w	0.1059	LWL85_N	414264.0	NG86	NG86_dN	0.0036	NG86_omega	0.1082	NG86_dS	0.0333
SRR10957307	ERR1939904	YN00	YN00_dN	0.0023	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0004	YN00_N	404728.2	YN00_S	125983.8	YN00_t	0.0217	YN00_omega	0.0992	YN00_dS	0.0231	LWL85m	LWL85m_dN	0.002	LWL85m_w	0.1311	LWL85m_N	386254.0	LWL85m_S	144457.0	LWL85m_rho	None	LWL85m_dS	0.019	LPB93	LPB93_dN	0.002	LPB93_dS	0.019	LPB93_w	0.1307	LWL85	LWL85_dN	0.002	LWL85_S	116449.0	LWL85_dS	0.024	LWL85_w	0.0985	LWL85_N	414263.0	NG86	NG86_dN	0.0023	NG86_omega	0.099	NG86_dS	0.0231
SRR10957307	SRR8179089	YN00	YN00_dN	0.0028	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404735.4	YN00_S	125976.6	YN00_t	0.0267	YN00_omega	0.0967	YN00_dS	0.0286	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1259	LWL85m_N	386711.0	LWL85m_S	144000.0	LWL85m_rho	None	LWL85m_dS	0.024	LPB93	LPB93_dN	0.003	LPB93_dS	0.024	LPB93_w	0.1254	LWL85	LWL85_dN	0.002	LWL85_S	116441.0	LWL85_dS	0.03	LWL85_w	0.095	LWL85_N	414270.0	NG86	NG86_dN	0.0028	NG86_omega	0.0966	NG86_dS	0.0286
SRR10957307	MG1065_maxbin_03	YN00	YN00_dN	0.0035	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404695.6	YN00_S	126016.4	YN00_t	0.0331	YN00_omega	0.0996	YN00_dS	0.0352	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1294	LWL85m_N	388068.0	LWL85m_S	142644.0	LWL85m_rho	None	LWL85m_dS	0.03	LPB93	LPB93_dN	0.003	LPB93_dS	0.03	LPB93_w	0.1292	LWL85	LWL85_dN	0.003	LWL85_S	116458.0	LWL85_dS	0.037	LWL85_w	0.099	LWL85_N	414253.0	NG86	NG86_dN	0.0035	NG86_omega	0.0995	NG86_dS	0.0352
SRR10957307	MG1174_maxbin_9_sub	YN00	YN00_dN	0.0051	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0006	YN00_N	404713.3	YN00_S	125998.7	YN00_t	0.0433	YN00_omega	0.1142	YN00_dS	0.0445	LWL85m	LWL85m_dN	0.005	LWL85m_w	0.1431	LWL85m_N	390030.0	LWL85m_S	140681.0	LWL85m_rho	None	LWL85m_dS	0.038	LPB93	LPB93_dN	0.005	LPB93_dS	0.038	LPB93_w	0.1439	LWL85	LWL85_dN	0.005	LWL85_S	116436.0	LWL85_dS	0.046	LWL85_w	0.1115	LWL85_N	414275.0	NG86	NG86_dN	0.0051	NG86_omega	0.1143	NG86_dS	0.0444
SRR10957307	MG108_maxbin_1	YN00	YN00_dN	0.0031	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404686.7	YN00_S	126025.3	YN00_t	0.0315	YN00_omega	0.0904	YN00_dS	0.0342	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1186	LWL85m_N	387791.0	LWL85m_S	142921.0	LWL85m_rho	None	LWL85m_dS	0.029	LPB93	LPB93_dN	0.003	LPB93_dS	0.029	LPB93_w	0.119	LWL85	LWL85_dN	0.003	LWL85_S	116457.0	LWL85_dS	0.035	LWL85_w	0.0905	LWL85_N	414254.0	NG86	NG86_dN	0.0031	NG86_omega	0.0903	NG86_dS	0.0342
SRR10957307	SRR3350448	YN00	YN00_dN	0.0028	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404774.5	YN00_S	125937.5	YN00_t	0.0281	YN00_omega	0.0936	YN00_dS	0.0303	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1259	LWL85m_N	384354.0	LWL85m_S	146357.0	LWL85m_rho	None	LWL85m_dS	0.025	LPB93	LPB93_dN	0.003	LPB93_dS	0.025	LPB93_w	0.1238	LWL85	LWL85_dN	0.003	LWL85_S	116443.0	LWL85_dS	0.031	LWL85_w	0.0929	LWL85_N	414268.0	NG86	NG86_dN	0.0028	NG86_omega	0.0935	NG86_dS	0.0303
SRR10957307	MG32_maxbin_6	YN00	YN00_dN	0.0035	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0006	YN00_N	404689.0	YN00_S	126023.0	YN00_t	0.0338	YN00_omega	0.0966	YN00_dS	0.0362	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1276	LWL85m_N	386357.0	LWL85m_S	144354.0	LWL85m_rho	None	LWL85m_dS	0.03	LPB93	LPB93_dN	0.003	LPB93_dS	0.03	LPB93_w	0.1268	LWL85	LWL85_dN	0.003	LWL85_S	116451.0	LWL85_dS	0.038	LWL85_w	0.096	LWL85_N	414260.0	NG86	NG86_dN	0.0035	NG86_omega	0.0966	NG86_dS	0.0362
SRR10957307	AP012332_1	YN00	YN00_dN	0.003	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404725.9	YN00_S	125986.1	YN00_t	0.0307	YN00_omega	0.0903	YN00_dS	0.0334	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.119	LWL85m_N	386675.0	LWL85m_S	144036.0	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.003	LPB93_dS	0.028	LPB93_w	0.1185	LWL85	LWL85_dN	0.003	LWL85_S	116449.0	LWL85_dS	0.035	LWL85_w	0.0898	LWL85_N	414262.0	NG86	NG86_dN	0.003	NG86_omega	0.0902	NG86_dS	0.0334
SRR10957307	ERR1045856	YN00	YN00_dN	0.0033	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404709.0	YN00_S	126003.0	YN00_t	0.0327	YN00_omega	0.0927	YN00_dS	0.0353	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1225	LWL85m_N	386604.0	LWL85m_S	144107.0	LWL85m_rho	None	LWL85m_dS	0.03	LPB93	LPB93_dN	0.003	LPB93_dS	0.03	LPB93_w	0.1221	LWL85	LWL85_dN	0.003	LWL85_S	116444.0	LWL85_dS	0.037	LWL85_w	0.0924	LWL85_N	414267.0	NG86	NG86_dN	0.0033	NG86_omega	0.0926	NG86_dS	0.0353
SRR10957307	ERR1045858	YN00	YN00_dN	0.0029	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404715.6	YN00_S	125996.4	YN00_t	0.0276	YN00_omega	0.0994	YN00_dS	0.0294	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1297	LWL85m_N	386934.0	LWL85m_S	143777.0	LWL85m_rho	None	LWL85m_dS	0.025	LPB93	LPB93_dN	0.003	LPB93_dS	0.025	LPB93_w	0.1288	LWL85	LWL85_dN	0.003	LWL85_S	116440.0	LWL85_dS	0.031	LWL85_w	0.0981	LWL85_N	414271.0	NG86	NG86_dN	0.0029	NG86_omega	0.0992	NG86_dS	0.0294
SRR10957307	MG1397_maxbin_5	YN00	YN00_dN	0.0029	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404733.0	YN00_S	125979.0	YN00_t	0.0275	YN00_omega	0.0967	YN00_dS	0.0295	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1243	LWL85m_N	388906.0	LWL85m_S	141805.0	LWL85m_rho	None	LWL85m_dS	0.025	LPB93	LPB93_dN	0.003	LPB93_dS	0.025	LPB93_w	0.1253	LWL85	LWL85_dN	0.003	LWL85_S	116445.0	LWL85_dS	0.031	LWL85_w	0.0959	LWL85_N	414267.0	NG86	NG86_dN	0.0028	NG86_omega	0.0965	NG86_dS	0.0295
SRR10957307	MG280_maxbin_4	YN00	YN00_dN	0.0031	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404768.7	YN00_S	125943.3	YN00_t	0.031	YN00_omega	0.0906	YN00_dS	0.0338	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1182	LWL85m_N	387317.0	LWL85m_S	143394.0	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.003	LPB93_dS	0.029	LPB93_w	0.1177	LWL85	LWL85_dN	0.003	LWL85_S	116438.0	LWL85_dS	0.035	LWL85_w	0.0897	LWL85_N	414273.0	NG86	NG86_dN	0.0031	NG86_omega	0.0906	NG86_dS	0.0337
SRR10957307	MG1284_maxbin_1	YN00	YN00_dN	0.0026	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404719.5	YN00_S	125992.5	YN00_t	0.0266	YN00_omega	0.0913	YN00_dS	0.0289	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1207	LWL85m_N	386344.0	LWL85m_S	144367.0	LWL85m_rho	None	LWL85m_dS	0.024	LPB93	LPB93_dN	0.002	LPB93_dS	0.024	LPB93_w	0.12	LWL85	LWL85_dN	0.002	LWL85_S	116431.0	LWL85_dS	0.03	LWL85_w	0.0907	LWL85_N	414280.0	NG86	NG86_dN	0.0026	NG86_omega	0.0912	NG86_dS	0.0289
SRR10957307	ERR1045811	YN00	YN00_dN	0.0028	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404775.2	YN00_S	125936.8	YN00_t	0.0279	YN00_omega	0.0912	YN00_dS	0.0303	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1229	LWL85m_N	384294.0	LWL85m_S	146417.0	LWL85m_rho	None	LWL85m_dS	0.025	LPB93	LPB93_dN	0.003	LPB93_dS	0.025	LPB93_w	0.1211	LWL85	LWL85_dN	0.002	LWL85_S	116441.0	LWL85_dS	0.031	LWL85_w	0.0907	LWL85_N	414270.0	NG86	NG86_dN	0.0028	NG86_omega	0.0912	NG86_dS	0.0303
SRR10957307	ERR1939897	YN00	YN00_dN	0.0031	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404754.7	YN00_S	125957.3	YN00_t	0.03	YN00_omega	0.0958	YN00_dS	0.0323	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1267	LWL85m_N	385317.0	LWL85m_S	145394.0	LWL85m_rho	None	LWL85m_dS	0.027	LPB93	LPB93_dN	0.003	LPB93_dS	0.027	LPB93_w	0.1256	LWL85	LWL85_dN	0.003	LWL85_S	116444.0	LWL85_dS	0.034	LWL85_w	0.0944	LWL85_N	414267.0	NG86	NG86_dN	0.0031	NG86_omega	0.0957	NG86_dS	0.0322
SRR10957307	MG163_maxbin_09	YN00	YN00_dN	0.0041	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0006	YN00_N	404705.6	YN00_S	126006.4	YN00_t	0.0407	YN00_omega	0.0943	YN00_dS	0.0439	LWL85m	LWL85m_dN	0.004	LWL85m_w	0.1245	LWL85m_N	387172.0	LWL85m_S	143539.0	LWL85m_rho	None	LWL85m_dS	0.037	LPB93	LPB93_dN	0.004	LPB93_dS	0.037	LPB93_w	0.1242	LWL85	LWL85_dN	0.004	LWL85_S	116451.0	LWL85_dS	0.045	LWL85_w	0.0944	LWL85_N	414260.0	NG86	NG86_dN	0.0041	NG86_omega	0.0944	NG86_dS	0.0438
SRR10957307	MG343_maxbin_1	YN00	YN00_dN	0.0028	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404733.3	YN00_S	125978.7	YN00_t	0.0288	YN00_omega	0.0895	YN00_dS	0.0314	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.118	LWL85m_N	386901.0	LWL85m_S	143810.0	LWL85m_rho	None	LWL85m_dS	0.026	LPB93	LPB93_dN	0.003	LPB93_dS	0.026	LPB93_w	0.1173	LWL85	LWL85_dN	0.002	LWL85_S	116448.0	LWL85_dS	0.033	LWL85_w	0.0892	LWL85_N	414263.0	NG86	NG86_dN	0.0028	NG86_omega	0.0894	NG86_dS	0.0314
SRR10957307	MG736_maxbin_2	YN00	YN00_dN	0.0043	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0006	YN00_N	404730.3	YN00_S	125981.7	YN00_t	0.0409	YN00_omega	0.0986	YN00_dS	0.0436	LWL85m	LWL85m_dN	0.004	LWL85m_w	0.1281	LWL85m_N	388210.0	LWL85m_S	142501.0	LWL85m_rho	None	LWL85m_dS	0.037	LPB93	LPB93_dN	0.004	LPB93_dS	0.037	LPB93_w	0.1278	LWL85	LWL85_dN	0.004	LWL85_S	116444.0	LWL85_dS	0.045	LWL85_w	0.0981	LWL85_N	414267.0	NG86	NG86_dN	0.0043	NG86_omega	0.0987	NG86_dS	0.0435
SRR10957307	MG151_maxbin_2	YN00	YN00_dN	0.0033	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0006	YN00_N	404714.7	YN00_S	125997.3	YN00_t	0.0339	YN00_omega	0.0886	YN00_dS	0.037	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1172	LWL85m_N	387214.0	LWL85m_S	143497.0	LWL85m_rho	None	LWL85m_dS	0.031	LPB93	LPB93_dN	0.003	LPB93_dS	0.031	LPB93_w	0.117	LWL85	LWL85_dN	0.003	LWL85_S	116438.0	LWL85_dS	0.038	LWL85_w	0.0889	LWL85_N	414273.0	NG86	NG86_dN	0.0033	NG86_omega	0.0886	NG86_dS	0.037
SRR10957307	SRR10389210	YN00	YN00_dN	0.0028	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404736.5	YN00_S	125975.5	YN00_t	0.0267	YN00_omega	0.0967	YN00_dS	0.0286	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1259	LWL85m_N	386697.0	LWL85m_S	144014.0	LWL85m_rho	None	LWL85m_dS	0.024	LPB93	LPB93_dN	0.003	LPB93_dS	0.024	LPB93_w	0.1253	LWL85	LWL85_dN	0.002	LWL85_S	116440.0	LWL85_dS	0.03	LWL85_w	0.095	LWL85_N	414271.0	NG86	NG86_dN	0.0028	NG86_omega	0.0966	NG86_dS	0.0286
SRR10957307	SRR5449043	YN00	YN00_dN	0.0028	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404735.8	YN00_S	125976.2	YN00_t	0.0267	YN00_omega	0.0968	YN00_dS	0.0286	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.126	LWL85m_N	386712.0	LWL85m_S	143999.0	LWL85m_rho	None	LWL85m_dS	0.024	LPB93	LPB93_dN	0.003	LPB93_dS	0.024	LPB93_w	0.1254	LWL85	LWL85_dN	0.002	LWL85_S	116441.0	LWL85_dS	0.03	LWL85_w	0.0951	LWL85_N	414270.0	NG86	NG86_dN	0.0028	NG86_omega	0.0967	NG86_dS	0.0286
SRR10957307	MG1066_maxbin_09	YN00	YN00_dN	0.0035	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404696.5	YN00_S	126015.5	YN00_t	0.033	YN00_omega	0.0999	YN00_dS	0.0351	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1298	LWL85m_N	388008.0	LWL85m_S	142703.0	LWL85m_rho	None	LWL85m_dS	0.03	LPB93	LPB93_dN	0.003	LPB93_dS	0.03	LPB93_w	0.1295	LWL85	LWL85_dN	0.003	LWL85_S	116459.0	LWL85_dS	0.036	LWL85_w	0.0992	LWL85_N	414253.0	NG86	NG86_dN	0.0035	NG86_omega	0.0998	NG86_dS	0.0351
SRR10957307	MG125_maxbin_2	YN00	YN00_dN	0.0033	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404721.6	YN00_S	125990.4	YN00_t	0.0296	YN00_omega	0.1059	YN00_dS	0.0311	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1366	LWL85m_N	387771.0	LWL85m_S	142940.0	LWL85m_rho	None	LWL85m_dS	0.026	LPB93	LPB93_dN	0.003	LPB93_dS	0.026	LPB93_w	0.1364	LWL85	LWL85_dN	0.003	LWL85_S	116449.0	LWL85_dS	0.032	LWL85_w	0.1042	LWL85_N	414262.0	NG86	NG86_dN	0.0033	NG86_omega	0.1058	NG86_dS	0.031
SRR10957307	MG282_maxbin_3	YN00	YN00_dN	0.0031	YN00_dN SE	0.0001	YN00_kappa	3.7825	YN00_dS SE	0.0005	YN00_N	404711.2	YN00_S	126000.8	YN00_t	0.0306	YN00_omega	0.0929	YN00_dS	0.0331	LWL85m	LWL85m_dN	0.003	LWL85m_w	0.1226	LWL85m_N	386744.0	LWL85m_S	143967.0	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.003	LPB93_dS	0.028	LPB93_w	0.1221	LWL85	LWL85_dN	0.003	LWL85_S	116446.0	LWL85_dS	0.034	LWL85_w	0.0926	LWL85_N	414265.0	NG86	NG86_dN	0.0031	NG86_omega	0.0928	NG86_dS	0.0331
