isolate	comparedTo_iso	method_1	sanity_check	YN00_dN		YN00_dN_SE		YN00_kappa		YN00_dS_SE		YN00_N		YN00_S		YN00_t		YN00_omega		YN00_dS	method_2		LWL85m_dN		LWL85m_w		LWL85m_N		LWL85m_S		LWL85m_rho		LWL85m_dS	method3		LPB93_dN		LPB93_dS		LPB93_w	method4		LWL85_dN		LWL85_S		LWL85_dS		LWL85_w		LWL85_N	method5		NG86_dN		NG86_omega		NG86_dS
SRR5449044_00722	MG364_maxbin_5_01285	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0183	YN00_N	1173.5	YN00_S	368.5	YN00_t	0.0779	YN00_omega	0.008	YN00_dS	0.106	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0092	LWL85m_N	1140.5	LWL85m_S	401.5	LWL85m_rho	None	LWL85m_dS	0.095	LPB93	LPB93_dN	0.0	LPB93_dS	0.096	LPB93_w	0.0092	LWL85	LWL85_dN	0.0	LWL85_S	356.7	LWL85_dS	0.107	LWL85_w	0.0079	LWL85_N	1185.3	NG86	NG86_dN	0.0009	NG86_omega	0.0084	NG86_dS	0.1019
SRR5449044_00722	MG108_maxbin_1_00367	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0163	YN00_N	1173.1	YN00_S	368.9	YN00_t	0.0625	YN00_omega	0.0	YN00_dS	0.087	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.3	LWL85m_S	398.7	LWL85m_rho	None	LWL85m_dS	0.079	LPB93	LPB93_dN	0.0	LPB93_dS	0.078	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.088	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0839
SRR5449044_00722	MG343_maxbin_1_00985	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0166	YN00_N	1173.1	YN00_S	368.9	YN00_t	0.0666	YN00_omega	0.0095	YN00_dS	0.09	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0107	LWL85m_N	1143.1	LWL85m_S	398.9	LWL85m_rho	None	LWL85m_dS	0.081	LPB93	LPB93_dN	0.0	LPB93_dS	0.082	LPB93_w	0.0096	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.091	LWL85_w	0.0092	LWL85_N	1185.0	NG86	NG86_dN	0.0009	NG86_omega	0.0099	NG86_dS	0.0868
ERR1045869_00723	MG1065_maxbin_03_00808	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0164	YN00_N	1173.9	YN00_S	368.1	YN00_t	0.0645	YN00_omega	0.0098	YN00_dS	0.0873	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0116	LWL85m_N	1128.9	LWL85m_S	413.1	LWL85m_rho	None	LWL85m_dS	0.076	LPB93	LPB93_dN	0.0	LPB93_dS	0.077	LPB93_w	0.0114	LWL85	LWL85_dN	0.0	LWL85_S	356.7	LWL85_dS	0.088	LWL85_w	0.0095	LWL85_N	1185.3	NG86	NG86_dN	0.0009	NG86_omega	0.0102	NG86_dS	0.084
ERR1045869_00723	MG1276_maxbin_03_sub_00935	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0132	YN00_N	1173.1	YN00_S	368.9	YN00_t	0.0427	YN00_omega	0.0	YN00_dS	0.0596	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.6	LWL85m_S	398.4	LWL85m_rho	None	LWL85m_dS	0.054	LPB93	LPB93_dN	0.0	LPB93_dS	0.055	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.061	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0577
ERR1045869_00723	MG1066_maxbin_09_00859	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0164	YN00_N	1173.9	YN00_S	368.1	YN00_t	0.0645	YN00_omega	0.0098	YN00_dS	0.0873	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0116	LWL85m_N	1128.9	LWL85m_S	413.1	LWL85m_rho	None	LWL85m_dS	0.076	LPB93	LPB93_dN	0.0	LPB93_dS	0.077	LPB93_w	0.0114	LWL85	LWL85_dN	0.0	LWL85_S	356.7	LWL85_dS	0.088	LWL85_w	0.0095	LWL85_N	1185.3	NG86	NG86_dN	0.0009	NG86_omega	0.0102	NG86_dS	0.084
ERR1045869_00723	MG1174_maxbin_9_sub_00432	YN00	YN00_dN	0.0017	YN00_dN SE	0.0012	YN00_kappa	2.2119	YN00_dS SE	0.013	YN00_N	1177.1	YN00_S	364.9	YN00_t	0.0445	YN00_omega	0.0297	YN00_dS	0.0573	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.034	LWL85m_N	1140.2	LWL85m_S	401.8	LWL85m_rho	None	LWL85m_dS	0.051	LPB93	LPB93_dN	0.001	LPB93_dS	0.053	LPB93_w	0.0315	LWL85	LWL85_dN	0.001	LWL85_S	356.3	LWL85_dS	0.058	LWL85_w	0.029	LWL85_N	1185.7	NG86	NG86_dN	0.0017	NG86_omega	0.0313	NG86_dS	0.055
ERR1045869_00723	SRR13259104_00739	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0102	YN00_N	1173.5	YN00_S	368.5	YN00_t	0.026	YN00_omega	0.0	YN00_dS	0.0363	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.3	LWL85m_S	397.7	LWL85m_rho	None	LWL85m_dS	0.033	LPB93	LPB93_dN	0.0	LPB93_dS	0.032	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.037	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0352
ERR1045869_00723	MG273_maxbin_4_00151	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0089	YN00_N	1176.1	YN00_S	365.9	YN00_t	0.0199	YN00_omega	0.0	YN00_dS	0.028	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1127.1	LWL85m_S	414.9	LWL85m_rho	None	LWL85m_dS	0.024	LPB93	LPB93_dN	0.0	LPB93_dS	0.024	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.028	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0269
ERR1045869_00723	ERR1045856_00718	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0048	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0078	YN00_omega	0.1033	YN00_dS	0.0082	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.1152	LWL85m_N	1144.8	LWL85m_S	397.2	LWL85m_rho	None	LWL85m_dS	0.007	LPB93	LPB93_dN	0.001	LPB93_dS	0.007	LPB93_w	0.13	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.008	LWL85_w	0.1	LWL85_N	1185.0	NG86	NG86_dN	0.0009	NG86_omega	0.1077	NG86_dS	0.008
ERR1045869_00723	SRR3350448_00669	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0048	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0059	YN00_omega	0.0	YN00_dS	0.0082	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.8	LWL85m_S	397.2	LWL85m_rho	None	LWL85m_dS	0.007	LPB93	LPB93_dN	0.0	LPB93_dS	0.007	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.008	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.008
ERR1045869_00723	MG1297_maxbin_2_00154	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0055	YN00_N	1176.1	YN00_S	365.9	YN00_t	0.0078	YN00_omega	0.0	YN00_dS	0.011	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1185.0	LWL85m_S	357.0	LWL85m_rho	None	LWL85m_dS	0.011	LPB93	LPB93_dN	0.0	LPB93_dS	0.011	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.011	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0107
ERR1045869_00723	SRR10957314_00713	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0111	YN00_N	1176.2	YN00_S	365.8	YN00_t	0.0302	YN00_omega	0.0	YN00_dS	0.0424	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1133.0	LWL85m_S	409.0	LWL85m_rho	None	LWL85m_dS	0.037	LPB93	LPB93_dN	0.0	LPB93_dS	0.038	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.043	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0408
ERR1045869_00723	ERR1045858_00702	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0048	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0059	YN00_omega	0.0	YN00_dS	0.0082	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.8	LWL85m_S	397.2	LWL85m_rho	None	LWL85m_dS	0.007	LPB93	LPB93_dN	0.0	LPB93_dS	0.007	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.008	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.008
ERR1045869_00723	ERR1045808_00704	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0137	YN00_N	1176.5	YN00_S	365.5	YN00_t	0.0469	YN00_omega	0.0135	YN00_dS	0.0631	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0151	LWL85m_N	1147.6	LWL85m_S	394.4	LWL85m_rho	None	LWL85m_dS	0.057	LPB93	LPB93_dN	0.0	LPB93_dS	0.059	LPB93_w	0.015	LWL85	LWL85_dN	0.0	LWL85_S	356.7	LWL85_dS	0.064	LWL85_w	0.0132	LWL85_N	1185.3	NG86	NG86_dN	0.0009	NG86_omega	0.0142	NG86_dS	0.0606
ERR1045869_00723	SRR5945977_00723	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0	YN00_N	1176.1	YN00_S	365.9	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
ERR1045869_00723	AP012332_1_00741	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0102	YN00_N	1173.5	YN00_S	368.5	YN00_t	0.026	YN00_omega	0.0	YN00_dS	0.0363	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.3	LWL85m_S	397.7	LWL85m_rho	None	LWL85m_dS	0.033	LPB93	LPB93_dN	0.0	LPB93_dS	0.032	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.037	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0352
ERR1045869_00723	MG151_maxbin_2_00157	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0089	YN00_N	1176.1	YN00_S	365.9	YN00_t	0.0199	YN00_omega	0.0	YN00_dS	0.028	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1127.1	LWL85m_S	414.9	LWL85m_rho	None	LWL85m_dS	0.024	LPB93	LPB93_dN	0.0	LPB93_dS	0.024	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.028	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0269
ERR1045869_00723	ERR1939897_00699	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0048	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0059	YN00_omega	0.0	YN00_dS	0.0082	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.8	LWL85m_S	397.2	LWL85m_rho	None	LWL85m_dS	0.007	LPB93	LPB93_dN	0.0	LPB93_dS	0.007	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.008	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.008
ERR1045869_00723	SRR5449044_00722	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0132	YN00_N	1173.1	YN00_S	368.9	YN00_t	0.0427	YN00_omega	0.0	YN00_dS	0.0596	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.6	LWL85m_S	398.4	LWL85m_rho	None	LWL85m_dS	0.054	LPB93	LPB93_dN	0.0	LPB93_dS	0.055	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.061	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0577
ERR1045869_00723	SRR5449043_00721	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0132	YN00_N	1173.1	YN00_S	368.9	YN00_t	0.0427	YN00_omega	0.0	YN00_dS	0.0596	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.6	LWL85m_S	398.4	LWL85m_rho	None	LWL85m_dS	0.054	LPB93	LPB93_dN	0.0	LPB93_dS	0.055	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.061	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0577
ERR1045869_00723	MG1357_maxbin_09_01195	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0048	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0059	YN00_omega	0.0	YN00_dS	0.0082	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.8	LWL85m_S	397.2	LWL85m_rho	None	LWL85m_dS	0.007	LPB93	LPB93_dN	0.0	LPB93_dS	0.007	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.008	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.008
ERR1045869_00723	MG32_maxbin_6_00217	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0164	YN00_N	1173.5	YN00_S	368.5	YN00_t	0.0625	YN00_omega	0.0	YN00_dS	0.0871	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1126.5	LWL85m_S	415.5	LWL85m_rho	None	LWL85m_dS	0.076	LPB93	LPB93_dN	0.0	LPB93_dS	0.078	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.2	LWL85_dS	0.088	LWL85_w	0.0	LWL85_N	1184.8	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0838
ERR1045869_00723	MG1348_maxbin_1_00007	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0048	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0059	YN00_omega	0.0	YN00_dS	0.0082	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.8	LWL85m_S	397.2	LWL85m_rho	None	LWL85m_dS	0.007	LPB93	LPB93_dN	0.0	LPB93_dS	0.007	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.008	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.008
ERR1045869_00723	ERR1045811_00699	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0048	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0059	YN00_omega	0.0	YN00_dS	0.0082	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.8	LWL85m_S	397.2	LWL85m_rho	None	LWL85m_dS	0.007	LPB93	LPB93_dN	0.0	LPB93_dS	0.007	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.008	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.008
ERR1045869_00723	MG1397_maxbin_5_00470	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0093	YN00_N	1173.6	YN00_S	368.4	YN00_t	0.0219	YN00_omega	0.0	YN00_dS	0.0306	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1114.1	LWL85m_S	427.9	LWL85m_rho	None	LWL85m_dS	0.026	LPB93	LPB93_dN	0.0	LPB93_dS	0.026	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.031	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0297
ERR1045869_00723	SRR10957311_00695	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0039	YN00_N	1176.1	YN00_S	365.9	YN00_t	0.0059	YN00_omega	0.155	YN00_dS	0.0055	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.1734	LWL85m_N	1144.8	LWL85m_S	397.2	LWL85m_rho	None	LWL85m_dS	0.005	LPB93	LPB93_dN	0.0	LPB93_dS	0.005	LPB93_w	0.1426	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.005	LWL85_w	0.1506	LWL85_N	1185.0	NG86	NG86_dN	0.0009	NG86_omega	0.1619	NG86_dS	0.0053
ERR1045869_00723	MG163_maxbin_09_00516	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0122	YN00_N	1176.2	YN00_S	365.8	YN00_t	0.0364	YN00_omega	0.0	YN00_dS	0.0512	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1153.3	LWL85m_S	388.7	LWL85m_rho	None	LWL85m_dS	0.047	LPB93	LPB93_dN	0.0	LPB93_dS	0.047	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.051	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0492
ERR1045869_00723	MG282_maxbin_3_00343	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0089	YN00_N	1176.1	YN00_S	365.9	YN00_t	0.0199	YN00_omega	0.0	YN00_dS	0.028	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1127.1	LWL85m_S	414.9	LWL85m_rho	None	LWL85m_dS	0.024	LPB93	LPB93_dN	0.0	LPB93_dS	0.024	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.028	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0269
ERR1045869_00723	ERR1939904_00722	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0132	YN00_N	1173.1	YN00_S	368.9	YN00_t	0.0427	YN00_omega	0.0	YN00_dS	0.0596	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.6	LWL85m_S	398.4	LWL85m_rho	None	LWL85m_dS	0.054	LPB93	LPB93_dN	0.0	LPB93_dS	0.055	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.061	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0577
ERR1045869_00723	SRR8179089_00724	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0132	YN00_N	1173.1	YN00_S	368.9	YN00_t	0.0427	YN00_omega	0.0	YN00_dS	0.0596	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.6	LWL85m_S	398.4	LWL85m_rho	None	LWL85m_dS	0.054	LPB93	LPB93_dN	0.0	LPB93_dS	0.055	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.061	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0577
ERR1045869_00723	MG1343_maxbin_1_00856	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0048	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0059	YN00_omega	0.0	YN00_dS	0.0082	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.8	LWL85m_S	397.2	LWL85m_rho	None	LWL85m_dS	0.007	LPB93	LPB93_dN	0.0	LPB93_dS	0.007	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.008	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.008
ERR1045869_00723	ERR1045863_00717	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0048	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0078	YN00_omega	0.1033	YN00_dS	0.0082	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.1152	LWL85m_N	1144.8	LWL85m_S	397.2	LWL85m_rho	None	LWL85m_dS	0.007	LPB93	LPB93_dN	0.001	LPB93_dS	0.007	LPB93_w	0.13	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.008	LWL85_w	0.1	LWL85_N	1185.0	NG86	NG86_dN	0.0009	NG86_omega	0.1077	NG86_dS	0.008
ERR1045869_00723	MG1284_maxbin_1_00191	YN00	YN00_dN	0.0009	YN00_dN SE	0.0009	YN00_kappa	2.2119	YN00_dS SE	0.0137	YN00_N	1176.5	YN00_S	365.5	YN00_t	0.0469	YN00_omega	0.0135	YN00_dS	0.0631	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0151	LWL85m_N	1147.6	LWL85m_S	394.4	LWL85m_rho	None	LWL85m_dS	0.057	LPB93	LPB93_dN	0.0	LPB93_dS	0.059	LPB93_w	0.015	LWL85	LWL85_dN	0.0	LWL85_S	356.7	LWL85_dS	0.064	LWL85_w	0.0132	LWL85_N	1185.3	NG86	NG86_dN	0.0009	NG86_omega	0.0142	NG86_dS	0.0606
ERR1045869_00723	SRR10389210_00719	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0132	YN00_N	1173.1	YN00_S	368.9	YN00_t	0.0427	YN00_omega	0.0	YN00_dS	0.0596	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.6	LWL85m_S	398.4	LWL85m_rho	None	LWL85m_dS	0.054	LPB93	LPB93_dN	0.0	LPB93_dS	0.055	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.061	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0577
ERR1045869_00723	ERR1045866_00702	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0048	YN00_N	1175.7	YN00_S	366.3	YN00_t	0.0059	YN00_omega	0.0	YN00_dS	0.0082	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1144.8	LWL85m_S	397.2	LWL85m_rho	None	LWL85m_dS	0.007	LPB93	LPB93_dN	0.0	LPB93_dS	0.007	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.008	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.008
ERR1045869_00723	SRR10957307_00704	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0132	YN00_N	1173.1	YN00_S	368.9	YN00_t	0.0427	YN00_omega	0.0	YN00_dS	0.0596	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1143.6	LWL85m_S	398.4	LWL85m_rho	None	LWL85m_dS	0.054	LPB93	LPB93_dN	0.0	LPB93_dS	0.055	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.0	LWL85_dS	0.061	LWL85_w	0.0	LWL85_N	1185.0	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0577
ERR1045869_00723	MG280_maxbin_4_00289	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.2119	YN00_dS SE	0.0168	YN00_N	1173.7	YN00_S	368.3	YN00_t	0.0648	YN00_omega	0.0	YN00_dS	0.0905	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1120.3	LWL85m_S	421.7	LWL85m_rho	None	LWL85m_dS	0.077	LPB93	LPB93_dN	0.0	LPB93_dS	0.078	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	357.2	LWL85_dS	0.091	LWL85_w	0.0	LWL85_N	1184.8	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0868
