isolate	comparedTo_iso	method_1	sanity_check	YN00_dN		YN00_dN_SE		YN00_kappa		YN00_dS_SE		YN00_N		YN00_S		YN00_t		YN00_omega		YN00_dS	method_2		LWL85m_dN		LWL85m_w		LWL85m_N		LWL85m_S		LWL85m_rho		LWL85m_dS	method3		LPB93_dN		LPB93_dS		LPB93_w	method4		LWL85_dN		LWL85_S		LWL85_dS		LWL85_w		LWL85_N	method5		NG86_dN		NG86_omega		NG86_dS
MG108_maxbin_1_00134	SRR13259104_00397	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0031	YN00_N	1832.3	YN00_S	642.7	YN00_t	0.0049	YN00_omega	0.0	YN00_dS	0.0063	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1659.0	LWL85m_S	816.0	LWL85m_rho	None	LWL85m_dS	0.004	LPB93	LPB93_dN	0.0	LPB93_dS	0.004	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.007	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0071
MG108_maxbin_1_00134	SRR10957314_00389	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0064	YN00_N	1831.7	YN00_S	643.3	YN00_t	0.0198	YN00_omega	0.0	YN00_dS	0.0254	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1765.3	LWL85m_S	709.7	LWL85m_rho	None	LWL85m_dS	0.022	LPB93	LPB93_dN	0.0	LPB93_dS	0.022	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.03	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.029
MG108_maxbin_1_00134	SRR10957307_00392	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0092	YN00_N	1830.9	YN00_S	644.1	YN00_t	0.0393	YN00_omega	0.0	YN00_dS	0.0504	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1757.6	LWL85m_S	717.4	LWL85m_rho	None	LWL85m_dS	0.044	LPB93	LPB93_dN	0.0	LPB93_dS	0.044	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.06	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0572
MG108_maxbin_1_00134	MG1297_maxbin_2_00673	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0073	YN00_N	1832.3	YN00_S	642.7	YN00_t	0.025	YN00_omega	0.0	YN00_dS	0.032	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1743.6	LWL85m_S	731.4	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.0	LPB93_dS	0.027	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.038	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0364
MG108_maxbin_1_00134	ERR1045858_00393	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0016	YN00_N	1832.2	YN00_S	642.8	YN00_t	0.0012	YN00_omega	0.0	YN00_dS	0.0016	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1659.0	LWL85m_S	816.0	LWL85m_rho	None	LWL85m_dS	0.001	LPB93	LPB93_dN	0.0	LPB93_dS	0.001	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.001	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0018
MG108_maxbin_1_00134	MG273_maxbin_4_01130	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0062	YN00_N	1831.3	YN00_S	643.7	YN00_t	0.0186	YN00_omega	0.0	YN00_dS	0.0238	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1743.6	LWL85m_S	731.4	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.0	LPB93_dS	0.021	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.028	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0271
MG108_maxbin_1_00134	ERR1045863_00389	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0073	YN00_N	1832.3	YN00_S	642.7	YN00_t	0.025	YN00_omega	0.0	YN00_dS	0.032	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1743.6	LWL85m_S	731.4	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.0	LPB93_dS	0.027	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.038	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0364
MG108_maxbin_1_00134	ERR1045808_00389	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0048	YN00_N	1831.4	YN00_S	643.6	YN00_t	0.0123	YN00_omega	0.0386	YN00_dS	0.0142	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0411	LWL85m_N	1801.9	LWL85m_S	673.1	LWL85m_rho	None	LWL85m_dS	0.013	LPB93	LPB93_dN	0.0	LPB93_dS	0.012	LPB93_w	0.0482	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.017	LWL85_w	0.0299	LWL85_N	1945.7	NG86	NG86_dN	0.0005	NG86_omega	0.0324	NG86_dS	0.0162
MG108_maxbin_1_00134	MG1348_maxbin_1_00422	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0057	YN00_N	1831.4	YN00_S	643.6	YN00_t	0.016	YN00_omega	0.0	YN00_dS	0.0205	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1818.7	LWL85m_S	656.3	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.0	LPB93_dS	0.02	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.5	LWL85_dS	0.024	LWL85_w	0.0	LWL85_N	1945.5	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0234
MG108_maxbin_1_00134	MG151_maxbin_2_00315	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.006	YN00_N	1832.1	YN00_S	642.9	YN00_t	0.0173	YN00_omega	0.0	YN00_dS	0.0222	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1729.9	LWL85m_S	745.1	LWL85m_rho	None	LWL85m_dS	0.019	LPB93	LPB93_dN	0.0	LPB93_dS	0.018	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.026	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0253
MG108_maxbin_1_00134	SRR10957311_00386	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0062	YN00_N	1831.5	YN00_S	643.5	YN00_t	0.0186	YN00_omega	0.0	YN00_dS	0.0238	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1765.3	LWL85m_S	709.7	LWL85m_rho	None	LWL85m_dS	0.021	LPB93	LPB93_dN	0.0	LPB93_dS	0.021	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.028	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0271
MG108_maxbin_1_00134	MG1357_maxbin_09_00440	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0057	YN00_N	1831.4	YN00_S	643.6	YN00_t	0.016	YN00_omega	0.0	YN00_dS	0.0205	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1818.7	LWL85m_S	656.3	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.0	LPB93_dS	0.02	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.5	LWL85_dS	0.024	LWL85_w	0.0	LWL85_N	1945.5	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0234
MG108_maxbin_1_00134	ERR1045866_00394	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0016	YN00_N	1832.2	YN00_S	642.8	YN00_t	0.0012	YN00_omega	0.0	YN00_dS	0.0016	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1659.0	LWL85m_S	816.0	LWL85m_rho	None	LWL85m_dS	0.001	LPB93	LPB93_dN	0.0	LPB93_dS	0.001	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.001	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0018
MG108_maxbin_1_00134	MG125_maxbin_2_00241	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0062	YN00_N	1831.8	YN00_S	643.2	YN00_t	0.0186	YN00_omega	0.0	YN00_dS	0.0238	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1780.8	LWL85m_S	694.2	LWL85m_rho	None	LWL85m_dS	0.022	LPB93	LPB93_dN	0.0	LPB93_dS	0.021	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.028	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0271
MG108_maxbin_1_00134	SRR5945977_00391	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0057	YN00_N	1831.3	YN00_S	643.7	YN00_t	0.016	YN00_omega	0.0	YN00_dS	0.0205	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1818.7	LWL85m_S	656.3	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.0	LPB93_dS	0.02	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.5	LWL85_dS	0.024	LWL85_w	0.0	LWL85_N	1945.5	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0234
MG108_maxbin_1_00134	MG1284_maxbin_1_00423	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0064	YN00_N	1831.4	YN00_S	643.6	YN00_t	0.0198	YN00_omega	0.0	YN00_dS	0.0254	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1842.0	LWL85m_S	633.0	LWL85m_rho	None	LWL85m_dS	0.025	LPB93	LPB93_dN	0.0	LPB93_dS	0.024	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.5	LWL85_dS	0.03	LWL85_w	0.0	LWL85_N	1945.5	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0289
MG108_maxbin_1_00134	SRR5449044_00397	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0055	YN00_N	1831.3	YN00_S	643.7	YN00_t	0.016	YN00_omega	0.0289	YN00_dS	0.0189	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0283	LWL85m_N	1842.3	LWL85m_S	632.7	LWL85m_rho	None	LWL85m_dS	0.019	LPB93	LPB93_dN	0.0	LPB93_dS	0.019	LPB93_w	0.0317	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.023	LWL85_w	0.0224	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0242	NG86_dS	0.0216
MG108_maxbin_1_00134	SRR5449043_00398	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0055	YN00_N	1831.3	YN00_S	643.7	YN00_t	0.016	YN00_omega	0.0289	YN00_dS	0.0189	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0283	LWL85m_N	1842.3	LWL85m_S	632.7	LWL85m_rho	None	LWL85m_dS	0.019	LPB93	LPB93_dN	0.0	LPB93_dS	0.019	LPB93_w	0.0317	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.023	LWL85_w	0.0224	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0242	NG86_dS	0.0216
MG108_maxbin_1_00134	AP012332_1_00399	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0031	YN00_N	1832.3	YN00_S	642.7	YN00_t	0.0049	YN00_omega	0.0	YN00_dS	0.0063	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1659.0	LWL85m_S	816.0	LWL85m_rho	None	LWL85m_dS	0.004	LPB93	LPB93_dN	0.0	LPB93_dS	0.004	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.007	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0071
MG108_maxbin_1_00134	ERR1939904_00394	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.006	YN00_N	1831.5	YN00_S	643.5	YN00_t	0.0173	YN00_omega	0.0	YN00_dS	0.0222	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1765.3	LWL85m_S	709.7	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.0	LPB93_dS	0.02	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.026	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0253
MG108_maxbin_1_00134	SRR10389210_00395	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0055	YN00_N	1831.3	YN00_S	643.7	YN00_t	0.016	YN00_omega	0.0289	YN00_dS	0.0189	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0283	LWL85m_N	1842.3	LWL85m_S	632.7	LWL85m_rho	None	LWL85m_dS	0.019	LPB93	LPB93_dN	0.0	LPB93_dS	0.019	LPB93_w	0.0317	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.023	LWL85_w	0.0224	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0242	NG86_dS	0.0216
MG108_maxbin_1_00134	ERR1939897_00384	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0062	YN00_N	1831.3	YN00_S	643.7	YN00_t	0.0186	YN00_omega	0.0	YN00_dS	0.0238	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1819.0	LWL85m_S	656.0	LWL85m_rho	None	LWL85m_dS	0.023	LPB93	LPB93_dN	0.0	LPB93_dS	0.022	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.028	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0271
MG108_maxbin_1_00134	SRR3350448_00374	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0048	YN00_N	1831.4	YN00_S	643.6	YN00_t	0.0123	YN00_omega	0.0386	YN00_dS	0.0142	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0411	LWL85m_N	1801.9	LWL85m_S	673.1	LWL85m_rho	None	LWL85m_dS	0.013	LPB93	LPB93_dN	0.0	LPB93_dS	0.012	LPB93_w	0.0482	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.017	LWL85_w	0.0299	LWL85_N	1945.7	NG86	NG86_dN	0.0005	NG86_omega	0.0324	NG86_dS	0.0162
MG108_maxbin_1_00134	SRR8179089_00399	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0055	YN00_N	1831.3	YN00_S	643.7	YN00_t	0.016	YN00_omega	0.0289	YN00_dS	0.0189	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0283	LWL85m_N	1842.3	LWL85m_S	632.7	LWL85m_rho	None	LWL85m_dS	0.019	LPB93	LPB93_dN	0.0	LPB93_dS	0.019	LPB93_w	0.0317	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.023	LWL85_w	0.0224	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0242	NG86_dS	0.0216
MG108_maxbin_1_00134	MG1343_maxbin_1_00058	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0057	YN00_N	1831.4	YN00_S	643.6	YN00_t	0.016	YN00_omega	0.0	YN00_dS	0.0205	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1818.7	LWL85m_S	656.3	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.0	LPB93_dS	0.02	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.5	LWL85_dS	0.024	LWL85_w	0.0	LWL85_N	1945.5	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0234
MG108_maxbin_1_00134	MG282_maxbin_3_01009	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0073	YN00_N	1832.3	YN00_S	642.7	YN00_t	0.025	YN00_omega	0.0	YN00_dS	0.032	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1743.6	LWL85m_S	731.4	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.0	LPB93_dS	0.027	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.038	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0364
MG108_maxbin_1_00134	ERR1045856_00390	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0073	YN00_N	1832.3	YN00_S	642.7	YN00_t	0.025	YN00_omega	0.0	YN00_dS	0.032	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1743.6	LWL85m_S	731.4	LWL85m_rho	None	LWL85m_dS	0.028	LPB93	LPB93_dN	0.0	LPB93_dS	0.027	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.038	LWL85_w	0.0	LWL85_N	1945.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0364
MG108_maxbin_1_00134	ERR1045869_00391	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	2.8436	YN00_dS SE	0.0057	YN00_N	1831.3	YN00_S	643.7	YN00_t	0.016	YN00_omega	0.0	YN00_dS	0.0205	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0	LWL85m_N	1818.7	LWL85m_S	656.3	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.0	LPB93_dS	0.02	LPB93_w	0.0	LWL85	LWL85_dN	0.0	LWL85_S	529.5	LWL85_dS	0.024	LWL85_w	0.0	LWL85_N	1945.5	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0234
SRR5449044_00397	ERR1045811_00382	YN00	YN00_dN	0.0011	YN00_dN SE	0.0008	YN00_kappa	2.8436	YN00_dS SE	0.0053	YN00_N	1830.5	YN00_S	644.5	YN00_t	0.016	YN00_omega	0.0631	YN00_dS	0.0173	LWL85m	LWL85m_dN	0.001	LWL85m_w	0.0577	LWL85m_N	1873.6	LWL85m_S	601.4	LWL85m_rho	None	LWL85m_dS	0.018	LPB93	LPB93_dN	0.001	LPB93_dS	0.016	LPB93_w	0.0736	LWL85	LWL85_dN	0.001	LWL85_S	529.2	LWL85_dS	0.021	LWL85_w	0.0489	LWL85_N	1945.8	NG86	NG86_dN	0.001	NG86_omega	0.0529	NG86_dS	0.0198
SRR5449044_00397	MG1397_maxbin_5_00759	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0055	YN00_N	1830.6	YN00_S	644.4	YN00_t	0.016	YN00_omega	0.0288	YN00_dS	0.019	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0354	LWL85m_N	1729.6	LWL85m_S	745.4	LWL85m_rho	None	LWL85m_dS	0.016	LPB93	LPB93_dN	0.0	LPB93_dS	0.016	LPB93_w	0.0371	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.023	LWL85_w	0.0224	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0242	NG86_dS	0.0216
SRR5449044_00397	SRR13259104_00397	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0055	YN00_N	1831.4	YN00_S	643.6	YN00_t	0.016	YN00_omega	0.0288	YN00_dS	0.0189	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0297	LWL85m_N	1818.9	LWL85m_S	656.1	LWL85m_rho	None	LWL85m_dS	0.018	LPB93	LPB93_dN	0.0	LPB93_dS	0.019	LPB93_w	0.0317	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.023	LWL85_w	0.0224	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0242	NG86_dS	0.0216
SRR5449044_00397	SRR10957314_00389	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0055	YN00_N	1830.8	YN00_S	644.2	YN00_t	0.016	YN00_omega	0.0288	YN00_dS	0.019	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0345	LWL85m_N	1744.0	LWL85m_S	731.0	LWL85m_rho	None	LWL85m_dS	0.016	LPB93	LPB93_dN	0.0	LPB93_dS	0.016	LPB93_w	0.0371	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.023	LWL85_w	0.0224	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0242	NG86_dS	0.0216
SRR5449044_00397	SRR10957307_00392	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0092	YN00_N	1830.0	YN00_S	645.0	YN00_t	0.0404	YN00_omega	0.0109	YN00_dS	0.0501	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0112	LWL85m_N	1823.4	LWL85m_S	651.6	LWL85m_rho	None	LWL85m_dS	0.049	LPB93	LPB93_dN	0.0	LPB93_dS	0.049	LPB93_w	0.0123	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.06	LWL85_w	0.0085	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0092	NG86_dS	0.0572
SRR5449044_00397	MG1297_maxbin_2_00673	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0068	YN00_N	1831.4	YN00_S	643.6	YN00_t	0.0235	YN00_omega	0.0191	YN00_dS	0.0286	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0183	LWL85m_N	1853.0	LWL85m_S	622.0	LWL85m_rho	None	LWL85m_dS	0.029	LPB93	LPB93_dN	0.0	LPB93_dS	0.029	LPB93_w	0.0205	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.034	LWL85_w	0.0148	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.016	NG86_dS	0.0327
SRR5449044_00397	ERR1045858_00393	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0057	YN00_N	1831.4	YN00_S	643.6	YN00_t	0.0172	YN00_omega	0.0266	YN00_dS	0.0205	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0274	LWL85m_N	1818.9	LWL85m_S	656.1	LWL85m_rho	None	LWL85m_dS	0.02	LPB93	LPB93_dN	0.0	LPB93_dS	0.02	LPB93_w	0.0297	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.024	LWL85_w	0.0206	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0223	NG86_dS	0.0234
SRR5449044_00397	MG1284_maxbin_1_00423	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0031	YN00_N	1830.5	YN00_S	644.5	YN00_t	0.0061	YN00_omega	0.0877	YN00_dS	0.0062	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.004	LPB93_w	0.1221	LWL85	LWL85_dN	0.0	LWL85_S	529.3	LWL85_dS	0.007	LWL85_w	0.0674	LWL85_N	1945.7	NG86	NG86_dN	0.0005	NG86_omega	0.0734	NG86_dS	0.0071
SRR5449044_00397	MG273_maxbin_4_01130	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0053	YN00_N	1830.4	YN00_S	644.6	YN00_t	0.0148	YN00_omega	0.0315	YN00_dS	0.0173	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0394	LWL85m_N	1719.2	LWL85m_S	755.8	LWL85m_rho	None	LWL85m_dS	0.014	LPB93	LPB93_dN	0.0	LPB93_dS	0.015	LPB93_w	0.0401	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.021	LWL85_w	0.0244	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.0264	NG86_dS	0.0198
SRR5449044_00397	ERR1045863_00389	YN00	YN00_dN	0.0005	YN00_dN SE	0.0005	YN00_kappa	2.8436	YN00_dS SE	0.0068	YN00_N	1831.4	YN00_S	643.6	YN00_t	0.0235	YN00_omega	0.0191	YN00_dS	0.0286	LWL85m	LWL85m_dN	0.0	LWL85m_w	0.0183	LWL85m_N	1853.0	LWL85m_S	622.0	LWL85m_rho	None	LWL85m_dS	0.029	LPB93	LPB93_dN	0.0	LPB93_dS	0.029	LPB93_w	0.0205	LWL85	LWL85_dN	0.0	LWL85_S	529.2	LWL85_dS	0.034	LWL85_w	0.0148	LWL85_N	1945.8	NG86	NG86_dN	0.0005	NG86_omega	0.016	NG86_dS	0.0327
