isolate	comparedTo_iso	method_1	sanity_check	YN00_dN		YN00_dN_SE		YN00_kappa		YN00_dS_SE		YN00_N		YN00_S		YN00_t		YN00_omega		YN00_dS	method_2		LWL85m_dN		LWL85m_w		LWL85m_N		LWL85m_S		LWL85m_rho		LWL85m_dS	method3		LPB93_dN		LPB93_dS		LPB93_w	method4		LWL85_dN		LWL85_S		LWL85_dS		LWL85_w		LWL85_N	method5		NG86_dN		NG86_omega		NG86_dS
MG280_maxbin_4_00768	MG151_maxbin_2_01047	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0136	YN00_N	695.6	YN00_S	228.4	YN00_t	0.0463	YN00_omega	0.1784	YN00_dS	0.0405	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.2169	LWL85m_N	713.2	LWL85m_S	210.8	LWL85m_rho	None	LWL85m_dS	0.039	LPB93	LPB93_dN	0.008	LPB93_dS	0.043	LPB93_w	0.1875	LWL85	LWL85_dN	0.008	LWL85_S	204.3	LWL85_dS	0.04	LWL85_w	0.2083	LWL85_N	719.7	NG86	NG86_dN	0.0072	NG86_omega	0.1725	NG86_dS	0.0415
MG280_maxbin_4_00768	SRR10957307_00773	YN00	YN00_dN	0.0101	YN00_dN SE	0.0038	YN00_kappa	3.2146	YN00_dS SE	0.0159	YN00_N	695.4	YN00_S	228.6	YN00_t	0.0633	YN00_omega	0.1861	YN00_dS	0.0545	LWL85m	LWL85m_dN	0.011	LWL85m_w	0.1855	LWL85m_N	732.2	LWL85m_S	191.8	LWL85m_rho	None	LWL85m_dS	0.059	LPB93	LPB93_dN	0.011	LPB93_dS	0.057	LPB93_w	0.1999	LWL85	LWL85_dN	0.011	LWL85_S	204.8	LWL85_dS	0.055	LWL85_w	0.2018	LWL85_N	719.2	NG86	NG86_dN	0.0101	NG86_omega	0.1801	NG86_dS	0.0558
MG280_maxbin_4_00768	AP012332_1_00812	YN00	YN00_dN	0.0116	YN00_dN SE	0.0041	YN00_kappa	3.2146	YN00_dS SE	0.0197	YN00_N	695.7	YN00_S	228.3	YN00_t	0.0849	YN00_omega	0.1464	YN00_dS	0.0792	LWL85m	LWL85m_dN	0.013	LWL85m_w	0.1882	LWL85m_N	685.0	LWL85m_S	239.0	LWL85m_rho	None	LWL85m_dS	0.07	LPB93	LPB93_dN	0.013	LPB93_dS	0.068	LPB93_w	0.1912	LWL85	LWL85_dN	0.012	LWL85_S	204.3	LWL85_dS	0.082	LWL85_w	0.1532	LWL85_N	719.7	NG86	NG86_dN	0.0115	NG86_omega	0.1428	NG86_dS	0.0805
MG280_maxbin_4_00768	MG108_maxbin_1_00644	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0128	YN00_N	695.4	YN00_S	228.6	YN00_t	0.0429	YN00_omega	0.2016	YN00_dS	0.0358	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.2618	LWL85m_N	704.9	LWL85m_S	219.1	LWL85m_rho	None	LWL85m_dS	0.032	LPB93	LPB93_dN	0.008	LPB93_dS	0.036	LPB93_w	0.2227	LWL85	LWL85_dN	0.008	LWL85_S	204.3	LWL85_dS	0.035	LWL85_w	0.2391	LWL85_N	719.7	NG86	NG86_dN	0.0072	NG86_omega	0.1947	NG86_dS	0.0368
MG280_maxbin_4_00768	SRR5449043_00788	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.0136	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0496	YN00_omega	0.2147	YN00_dS	0.0404	LWL85m	LWL85m_dN	0.01	LWL85m_w	0.2841	LWL85m_N	693.5	LWL85m_S	230.5	LWL85m_rho	None	LWL85m_dS	0.035	LPB93	LPB93_dN	0.009	LPB93_dS	0.04	LPB93_w	0.2442	LWL85	LWL85_dN	0.009	LWL85_S	204.7	LWL85_dS	0.04	LWL85_w	0.2431	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.2076	NG86_dS	0.0415
MG280_maxbin_4_00768	MG736_maxbin_2_01035	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.0127	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0462	YN00_omega	0.2424	YN00_dS	0.0358	LWL85m	LWL85m_dN	0.01	LWL85m_w	0.3059	LWL85m_N	704.6	LWL85m_S	219.4	LWL85m_rho	None	LWL85m_dS	0.032	LPB93	LPB93_dN	0.009	LPB93_dS	0.036	LPB93_w	0.2676	LWL85	LWL85_dN	0.009	LWL85_S	204.7	LWL85_dS	0.035	LWL85_w	0.2795	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.2343	NG86_dS	0.0367
MG280_maxbin_4_00768	MG1065_maxbin_03_01230	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0128	YN00_N	695.4	YN00_S	228.6	YN00_t	0.0429	YN00_omega	0.2016	YN00_dS	0.0358	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.2618	LWL85m_N	704.9	LWL85m_S	219.1	LWL85m_rho	None	LWL85m_dS	0.032	LPB93	LPB93_dN	0.008	LPB93_dS	0.036	LPB93_w	0.2227	LWL85	LWL85_dN	0.008	LWL85_S	204.3	LWL85_dS	0.035	LWL85_w	0.2391	LWL85_N	719.7	NG86	NG86_dN	0.0072	NG86_omega	0.1947	NG86_dS	0.0368
MG280_maxbin_4_00768	MG1174_maxbin_9_sub_00376	YN00	YN00_dN	0.0116	YN00_dN SE	0.0041	YN00_kappa	3.2146	YN00_dS SE	0.0197	YN00_N	695.7	YN00_S	228.3	YN00_t	0.0849	YN00_omega	0.1464	YN00_dS	0.0792	LWL85m	LWL85m_dN	0.013	LWL85m_w	0.1882	LWL85m_N	685.0	LWL85m_S	239.0	LWL85m_rho	None	LWL85m_dS	0.07	LPB93	LPB93_dN	0.013	LPB93_dS	0.068	LPB93_w	0.1912	LWL85	LWL85_dN	0.012	LWL85_S	204.3	LWL85_dS	0.082	LWL85_w	0.1532	LWL85_N	719.7	NG86	NG86_dN	0.0115	NG86_omega	0.1428	NG86_dS	0.0805
MG280_maxbin_4_00768	ERR1045866_00773	YN00	YN00_dN	0.0272	YN00_dN SE	0.0063	YN00_kappa	3.2146	YN00_dS SE	0.0303	YN00_N	694.2	YN00_S	229.8	YN00_t	0.1878	YN00_omega	0.16	YN00_dS	0.1697	LWL85m	LWL85m_dN	0.029	LWL85m_w	0.1815	LWL85m_N	696.5	LWL85m_S	227.5	LWL85m_rho	None	LWL85m_dS	0.161	LPB93	LPB93_dN	0.029	LPB93_dS	0.161	LPB93_w	0.1801	LWL85	LWL85_dN	0.028	LWL85_S	205.0	LWL85_dS	0.179	LWL85_w	0.1585	LWL85_N	719.0	NG86	NG86_dN	0.0269	NG86_omega	0.1559	NG86_dS	0.1725
MG280_maxbin_4_00768	MG1276_maxbin_03_sub_00477	YN00	YN00_dN	0.0116	YN00_dN SE	0.0041	YN00_kappa	3.2146	YN00_dS SE	0.0197	YN00_N	695.7	YN00_S	228.3	YN00_t	0.0849	YN00_omega	0.1464	YN00_dS	0.0792	LWL85m	LWL85m_dN	0.013	LWL85m_w	0.1882	LWL85m_N	685.0	LWL85m_S	239.0	LWL85m_rho	None	LWL85m_dS	0.07	LPB93	LPB93_dN	0.013	LPB93_dS	0.068	LPB93_w	0.1912	LWL85	LWL85_dN	0.012	LWL85_S	204.3	LWL85_dS	0.082	LWL85_w	0.1532	LWL85_N	719.7	NG86	NG86_dN	0.0115	NG86_omega	0.1428	NG86_dS	0.0805
MG280_maxbin_4_00768	MG32_maxbin_6_00455	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0128	YN00_N	695.4	YN00_S	228.6	YN00_t	0.0429	YN00_omega	0.2016	YN00_dS	0.0358	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.2618	LWL85m_N	704.9	LWL85m_S	219.1	LWL85m_rho	None	LWL85m_dS	0.032	LPB93	LPB93_dN	0.008	LPB93_dS	0.036	LPB93_w	0.2227	LWL85	LWL85_dN	0.008	LWL85_S	204.3	LWL85_dS	0.035	LWL85_w	0.2391	LWL85_N	719.7	NG86	NG86_dN	0.0072	NG86_omega	0.1947	NG86_dS	0.0368
MG280_maxbin_4_00768	MG1066_maxbin_09_00946	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0128	YN00_N	695.4	YN00_S	228.6	YN00_t	0.0429	YN00_omega	0.2016	YN00_dS	0.0358	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.2618	LWL85m_N	704.9	LWL85m_S	219.1	LWL85m_rho	None	LWL85m_dS	0.032	LPB93	LPB93_dN	0.008	LPB93_dS	0.036	LPB93_w	0.2227	LWL85	LWL85_dN	0.008	LWL85_S	204.3	LWL85_dS	0.035	LWL85_w	0.2391	LWL85_N	719.7	NG86	NG86_dN	0.0072	NG86_omega	0.1947	NG86_dS	0.0368
MG280_maxbin_4_00768	MG364_maxbin_5_01032	YN00	YN00_dN	0.019	YN00_dN SE	0.0053	YN00_kappa	3.2146	YN00_dS SE	0.0289	YN00_N	694.3	YN00_S	229.7	YN00_t	0.1593	YN00_omega	0.1214	YN00_dS	0.1562	LWL85m	LWL85m_dN	0.023	LWL85m_w	0.1756	LWL85m_N	687.6	LWL85m_S	236.4	LWL85m_rho	None	LWL85m_dS	0.134	LPB93	LPB93_dN	0.022	LPB93_dS	0.134	LPB93_w	0.1689	LWL85	LWL85_dN	0.022	LWL85_S	205.0	LWL85_dS	0.155	LWL85_w	0.1456	LWL85_N	719.0	NG86	NG86_dN	0.0188	NG86_omega	0.1184	NG86_dS	0.1587
MG280_maxbin_4_00768	MG125_maxbin_2_00021	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.0158	YN00_N	694.9	YN00_S	229.1	YN00_t	0.06	YN00_omega	0.1599	YN00_dS	0.0543	LWL85m	LWL85m_dN	0.009	LWL85m_w	0.1794	LWL85m_N	714.2	LWL85m_S	209.8	LWL85m_rho	None	LWL85m_dS	0.055	LPB93	LPB93_dN	0.01	LPB93_dS	0.061	LPB93_w	0.1656	LWL85	LWL85_dN	0.009	LWL85_S	205.0	LWL85_dS	0.056	LWL85_w	0.1742	LWL85_N	719.0	NG86	NG86_dN	0.0086	NG86_omega	0.1545	NG86_dS	0.0557
MG280_maxbin_4_00768	ERR1939904_00789	YN00	YN00_dN	0.0101	YN00_dN SE	0.0038	YN00_kappa	3.2146	YN00_dS SE	0.0159	YN00_N	695.4	YN00_S	228.6	YN00_t	0.0633	YN00_omega	0.1861	YN00_dS	0.0545	LWL85m	LWL85m_dN	0.011	LWL85m_w	0.1855	LWL85m_N	732.2	LWL85m_S	191.8	LWL85m_rho	None	LWL85m_dS	0.059	LPB93	LPB93_dN	0.011	LPB93_dS	0.057	LPB93_w	0.1999	LWL85	LWL85_dN	0.011	LWL85_S	204.8	LWL85_dS	0.055	LWL85_w	0.2018	LWL85_N	719.2	NG86	NG86_dN	0.0101	NG86_omega	0.1801	NG86_dS	0.0558
MG280_maxbin_4_00768	SRR5449044_00792	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.0136	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0496	YN00_omega	0.2147	YN00_dS	0.0404	LWL85m	LWL85m_dN	0.01	LWL85m_w	0.2841	LWL85m_N	693.5	LWL85m_S	230.5	LWL85m_rho	None	LWL85m_dS	0.035	LPB93	LPB93_dN	0.009	LPB93_dS	0.04	LPB93_w	0.2442	LWL85	LWL85_dN	0.009	LWL85_S	204.7	LWL85_dS	0.04	LWL85_w	0.2431	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.2076	NG86_dS	0.0415
MG280_maxbin_4_00768	ERR1045869_00794	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0119	YN00_N	695.5	YN00_S	228.5	YN00_t	0.0395	YN00_omega	0.2309	YN00_dS	0.0313	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.2163	LWL85m_N	704.9	LWL85m_S	219.1	LWL85m_rho	None	LWL85m_dS	0.033	LPB93	LPB93_dN	0.007	LPB93_dS	0.036	LPB93_w	0.1942	LWL85	LWL85_dN	0.007	LWL85_S	204.3	LWL85_dS	0.035	LWL85_w	0.1975	LWL85_N	719.7	NG86	NG86_dN	0.0072	NG86_omega	0.2231	NG86_dS	0.0321
MG280_maxbin_4_00768	ERR1045811_00767	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.012	YN00_N	695.7	YN00_S	228.3	YN00_t	0.0396	YN00_omega	0.23	YN00_dS	0.0314	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.3251	LWL85m_N	694.1	LWL85m_S	229.9	LWL85m_rho	None	LWL85m_dS	0.026	LPB93	LPB93_dN	0.009	LPB93_dS	0.023	LPB93_w	0.39	LWL85	LWL85_dN	0.008	LWL85_S	204.7	LWL85_dS	0.03	LWL85_w	0.2792	LWL85_N	719.3	NG86	NG86_dN	0.0072	NG86_omega	0.2235	NG86_dS	0.0321
MG280_maxbin_4_00768	MG1297_maxbin_2_00219	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.0158	YN00_N	695.0	YN00_S	229.0	YN00_t	0.06	YN00_omega	0.1599	YN00_dS	0.0543	LWL85m	LWL85m_dN	0.011	LWL85m_w	0.2369	LWL85m_N	708.6	LWL85m_S	215.4	LWL85m_rho	None	LWL85m_dS	0.048	LPB93	LPB93_dN	0.011	LPB93_dS	0.054	LPB93_w	0.2074	LWL85	LWL85_dN	0.011	LWL85_S	205.0	LWL85_dS	0.05	LWL85_w	0.2222	LWL85_N	719.0	NG86	NG86_dN	0.0086	NG86_omega	0.1546	NG86_dS	0.0557
MG280_maxbin_4_00768	MG1397_maxbin_5_01248	YN00	YN00_dN	0.0058	YN00_dN SE	0.0029	YN00_kappa	3.2146	YN00_dS SE	0.0109	YN00_N	694.8	YN00_S	229.2	YN00_t	0.0329	YN00_omega	0.2168	YN00_dS	0.0267	LWL85m	LWL85m_dN	0.006	LWL85m_w	0.2447	LWL85m_N	740.3	LWL85m_S	183.7	LWL85m_rho	None	LWL85m_dS	0.027	LPB93	LPB93_dN	0.006	LPB93_dS	0.029	LPB93_w	0.229	LWL85	LWL85_dN	0.007	LWL85_S	204.3	LWL85_dS	0.025	LWL85_w	0.28	LWL85_N	719.7	NG86	NG86_dN	0.0057	NG86_omega	0.2087	NG86_dS	0.0274
MG280_maxbin_4_00768	ERR1045858_00771	YN00	YN00_dN	0.0272	YN00_dN SE	0.0063	YN00_kappa	3.2146	YN00_dS SE	0.0303	YN00_N	694.2	YN00_S	229.8	YN00_t	0.1878	YN00_omega	0.16	YN00_dS	0.1697	LWL85m	LWL85m_dN	0.029	LWL85m_w	0.1815	LWL85m_N	696.5	LWL85m_S	227.5	LWL85m_rho	None	LWL85m_dS	0.161	LPB93	LPB93_dN	0.029	LPB93_dS	0.161	LPB93_w	0.1801	LWL85	LWL85_dN	0.028	LWL85_S	205.0	LWL85_dS	0.179	LWL85_w	0.1585	LWL85_N	719.0	NG86	NG86_dN	0.0269	NG86_omega	0.1559	NG86_dS	0.1725
MG280_maxbin_4_00768	ERR1045863_00786	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.0144	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0531	YN00_omega	0.1925	YN00_dS	0.0451	LWL85m	LWL85m_dN	0.01	LWL85m_w	0.2527	LWL85m_N	693.5	LWL85m_S	230.5	LWL85m_rho	None	LWL85m_dS	0.04	LPB93	LPB93_dN	0.009	LPB93_dS	0.043	LPB93_w	0.2253	LWL85	LWL85_dN	0.009	LWL85_S	204.7	LWL85_dS	0.045	LWL85_w	0.2163	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.1863	NG86_dS	0.0462
MG280_maxbin_4_00768	SRR5945977_00794	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0119	YN00_N	695.5	YN00_S	228.5	YN00_t	0.0395	YN00_omega	0.2309	YN00_dS	0.0313	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.2163	LWL85m_N	704.9	LWL85m_S	219.1	LWL85m_rho	None	LWL85m_dS	0.033	LPB93	LPB93_dN	0.007	LPB93_dS	0.036	LPB93_w	0.1942	LWL85	LWL85_dN	0.007	LWL85_S	204.3	LWL85_dS	0.035	LWL85_w	0.1975	LWL85_N	719.7	NG86	NG86_dN	0.0072	NG86_omega	0.2231	NG86_dS	0.0321
MG280_maxbin_4_00768	ERR1045856_00787	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.0144	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0531	YN00_omega	0.1925	YN00_dS	0.0451	LWL85m	LWL85m_dN	0.01	LWL85m_w	0.2527	LWL85m_N	693.5	LWL85m_S	230.5	LWL85m_rho	None	LWL85m_dS	0.04	LPB93	LPB93_dN	0.009	LPB93_dS	0.043	LPB93_w	0.2253	LWL85	LWL85_dN	0.009	LWL85_S	204.7	LWL85_dS	0.045	LWL85_w	0.2163	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.1863	NG86_dS	0.0462
MG280_maxbin_4_00768	ERR1045808_00771	YN00	YN00_dN	0.0272	YN00_dN SE	0.0063	YN00_kappa	3.2146	YN00_dS SE	0.0303	YN00_N	694.2	YN00_S	229.8	YN00_t	0.1878	YN00_omega	0.16	YN00_dS	0.1697	LWL85m	LWL85m_dN	0.029	LWL85m_w	0.1815	LWL85m_N	696.5	LWL85m_S	227.5	LWL85m_rho	None	LWL85m_dS	0.161	LPB93	LPB93_dN	0.029	LPB93_dS	0.161	LPB93_w	0.1801	LWL85	LWL85_dN	0.028	LWL85_S	205.0	LWL85_dS	0.179	LWL85_w	0.1585	LWL85_N	719.0	NG86	NG86_dN	0.0269	NG86_omega	0.1559	NG86_dS	0.1725
MG280_maxbin_4_00768	MG282_maxbin_3_01307	YN00	YN00_dN	0.0101	YN00_dN SE	0.0038	YN00_kappa	3.2146	YN00_dS SE	0.0128	YN00_N	695.6	YN00_S	228.4	YN00_t	0.0495	YN00_omega	0.2825	YN00_dS	0.0359	LWL85m	LWL85m_dN	0.011	LWL85m_w	0.3511	LWL85m_N	704.9	LWL85m_S	219.1	LWL85m_rho	None	LWL85m_dS	0.032	LPB93	LPB93_dN	0.01	LPB93_dS	0.036	LPB93_w	0.2955	LWL85	LWL85_dN	0.011	LWL85_S	204.3	LWL85_dS	0.035	LWL85_w	0.3207	LWL85_N	719.7	NG86	NG86_dN	0.01	NG86_omega	0.273	NG86_dS	0.0368
MG280_maxbin_4_00768	MG1343_maxbin_1_00521	YN00	YN00_dN	0.0272	YN00_dN SE	0.0063	YN00_kappa	3.2146	YN00_dS SE	0.0303	YN00_N	694.2	YN00_S	229.8	YN00_t	0.1878	YN00_omega	0.16	YN00_dS	0.1697	LWL85m	LWL85m_dN	0.029	LWL85m_w	0.1815	LWL85m_N	696.5	LWL85m_S	227.5	LWL85m_rho	None	LWL85m_dS	0.161	LPB93	LPB93_dN	0.029	LPB93_dS	0.161	LPB93_w	0.1801	LWL85	LWL85_dN	0.028	LWL85_S	205.0	LWL85_dS	0.179	LWL85_w	0.1585	LWL85_N	719.0	NG86	NG86_dN	0.0269	NG86_omega	0.1559	NG86_dS	0.1725
MG280_maxbin_4_00768	MG163_maxbin_09_00125	YN00	YN00_dN	0.0101	YN00_dN SE	0.0038	YN00_kappa	3.2146	YN00_dS SE	0.0128	YN00_N	695.6	YN00_S	228.4	YN00_t	0.0495	YN00_omega	0.2825	YN00_dS	0.0359	LWL85m	LWL85m_dN	0.011	LWL85m_w	0.3511	LWL85m_N	704.9	LWL85m_S	219.1	LWL85m_rho	None	LWL85m_dS	0.032	LPB93	LPB93_dN	0.01	LPB93_dS	0.036	LPB93_w	0.2955	LWL85	LWL85_dN	0.011	LWL85_S	204.3	LWL85_dS	0.035	LWL85_w	0.3207	LWL85_N	719.7	NG86	NG86_dN	0.01	NG86_omega	0.273	NG86_dS	0.0368
MG280_maxbin_4_00768	MG1284_maxbin_1_00341	YN00	YN00_dN	0.0101	YN00_dN SE	0.0038	YN00_kappa	3.2146	YN00_dS SE	0.0159	YN00_N	695.4	YN00_S	228.6	YN00_t	0.0633	YN00_omega	0.1861	YN00_dS	0.0545	LWL85m	LWL85m_dN	0.011	LWL85m_w	0.1855	LWL85m_N	732.2	LWL85m_S	191.8	LWL85m_rho	None	LWL85m_dS	0.059	LPB93	LPB93_dN	0.011	LPB93_dS	0.057	LPB93_w	0.1999	LWL85	LWL85_dN	0.011	LWL85_S	204.8	LWL85_dS	0.055	LWL85_w	0.2018	LWL85_N	719.2	NG86	NG86_dN	0.0101	NG86_omega	0.1801	NG86_dS	0.0558
MG280_maxbin_4_00768	MG273_maxbin_4_00457	YN00	YN00_dN	0.0242	YN00_dN SE	0.006	YN00_kappa	3.2146	YN00_dS SE	0.0291	YN00_N	694.2	YN00_S	229.8	YN00_t	0.1728	YN00_omega	0.1524	YN00_dS	0.1586	LWL85m	LWL85m_dN	0.026	LWL85m_w	0.1745	LWL85m_N	697.0	LWL85m_S	227.0	LWL85m_rho	None	LWL85m_dS	0.151	LPB93	LPB93_dN	0.026	LPB93_dS	0.149	LPB93_w	0.1746	LWL85	LWL85_dN	0.025	LWL85_S	205.3	LWL85_dS	0.166	LWL85_w	0.1531	LWL85_N	718.7	NG86	NG86_dN	0.024	NG86_omega	0.1487	NG86_dS	0.1611
MG1174_maxbin_9_sub_00376	SRR10957311_00760	YN00	YN00_dN	0.0043	YN00_dN SE	0.0025	YN00_kappa	3.2146	YN00_dS SE	0.0168	YN00_N	695.4	YN00_S	228.6	YN00_t	0.054	YN00_omega	0.0727	YN00_dS	0.0596	LWL85m	LWL85m_dN	0.004	LWL85m_w	0.0698	LWL85m_N	704.4	LWL85m_S	219.6	LWL85m_rho	None	LWL85m_dS	0.061	LPB93	LPB93_dN	0.004	LPB93_dS	0.057	LPB93_w	0.0851	LWL85	LWL85_dN	0.004	LWL85_S	204.8	LWL85_dS	0.065	LWL85_w	0.0637	LWL85_N	719.2	NG86	NG86_dN	0.0043	NG86_omega	0.0707	NG86_dS	0.0607
MG1174_maxbin_9_sub_00376	SRR10957314_00788	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.0208	YN00_N	695.0	YN00_S	229.0	YN00_t	0.0822	YN00_omega	0.0816	YN00_dS	0.0886	LWL85m	LWL85m_dN	0.01	LWL85m_w	0.1311	LWL85m_N	693.3	LWL85m_S	230.7	LWL85m_rho	None	LWL85m_dS	0.077	LPB93	LPB93_dN	0.01	LPB93_dS	0.075	LPB93_w	0.1345	LWL85	LWL85_dN	0.009	LWL85_S	204.7	LWL85_dS	0.087	LWL85_w	0.112	LWL85_N	719.3	NG86	NG86_dN	0.0072	NG86_omega	0.0793	NG86_dS	0.0904
MG1174_maxbin_9_sub_00376	MG343_maxbin_1_00202	YN00	YN00_dN	0.05	YN00_dN SE	0.0087	YN00_kappa	3.2146	YN00_dS SE	0.022	YN00_N	693.9	YN00_S	230.1	YN00_t	0.1873	YN00_omega	0.4998	YN00_dS	0.1	LWL85m	LWL85m_dN	0.048	LWL85m_w	0.391	LWL85m_N	744.5	LWL85m_S	179.5	LWL85m_rho	None	LWL85m_dS	0.123	LPB93	LPB93_dN	0.048	LPB93_dS	0.11	LPB93_w	0.4426	LWL85	LWL85_dN	0.049	LWL85_S	202.7	LWL85_dS	0.109	LWL85_w	0.4556	LWL85_N	721.3	NG86	NG86_dN	0.0492	NG86_omega	0.4724	NG86_dS	0.1042
MG1174_maxbin_9_sub_00376	ERR1939897_00774	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2146	YN00_dS SE	0.0	YN00_N	695.6	YN00_S	228.4	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	204.3	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	719.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
MG1174_maxbin_9_sub_00376	SRR8179089_00793	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.0162	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0605	YN00_omega	0.1579	YN00_dS	0.055	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.1745	LWL85m_N	678.6	LWL85m_S	245.4	LWL85m_rho	None	LWL85m_dS	0.051	LPB93	LPB93_dN	0.009	LPB93_dS	0.047	LPB93_w	0.192	LWL85	LWL85_dN	0.008	LWL85_S	204.7	LWL85_dS	0.061	LWL85_w	0.1373	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.1542	NG86_dS	0.0558
MG1174_maxbin_9_sub_00376	SRR10389210_00788	YN00	YN00_dN	0.0087	YN00_dN SE	0.0036	YN00_kappa	3.2146	YN00_dS SE	0.0162	YN00_N	695.2	YN00_S	228.8	YN00_t	0.0605	YN00_omega	0.1579	YN00_dS	0.055	LWL85m	LWL85m_dN	0.008	LWL85m_w	0.1745	LWL85m_N	678.6	LWL85m_S	245.4	LWL85m_rho	None	LWL85m_dS	0.051	LPB93	LPB93_dN	0.009	LPB93_dS	0.047	LPB93_w	0.192	LWL85	LWL85_dN	0.008	LWL85_S	204.7	LWL85_dS	0.061	LWL85_w	0.1373	LWL85_N	719.3	NG86	NG86_dN	0.0086	NG86_omega	0.1542	NG86_dS	0.0558
MG1174_maxbin_9_sub_00376	SRR13259104_00810	YN00	YN00_dN	-0.0	YN00_dN SE	0.0	YN00_kappa	3.2146	YN00_dS SE	0.0	YN00_N	695.6	YN00_S	228.4	YN00_t	-0.0	YN00_omega	99.0	YN00_dS	-0.0	LWL85m	LWL85m_dN	None	LWL85m_S	nan	LWL85m_dS	None	LWL85m_w	nan	LWL85m_N	nan	LPB93	LPB93_dN	0.0	LPB93_dS	0.0	LPB93_w	nan	LWL85	LWL85_dN	0.0	LWL85_S	204.3	LWL85_dS	0.0	LWL85_w	nan	LWL85_N	719.7	NG86	NG86_dN	0.0	NG86_omega	-1.0	NG86_dS	0.0
MG1174_maxbin_9_sub_00376	SRR3350448_00742	YN00	YN00_dN	0.0072	YN00_dN SE	0.0032	YN00_kappa	3.2146	YN00_dS SE	0.016	YN00_N	695.7	YN00_S	228.3	YN00_t	0.0568	YN00_omega	0.1321	YN00_dS	0.0547	LWL85m	LWL85m_dN	0.007	LWL85m_w	0.1276	LWL85m_N	702.0	LWL85m_S	222.0	LWL85m_rho	None	LWL85m_dS	0.056	LPB93	LPB93_dN	0.007	LPB93_dS	0.057	LPB93_w	0.1249	LWL85	LWL85_dN	0.007	LWL85_S	204.7	LWL85_dS	0.06	LWL85_w	0.1148	LWL85_N	719.3	NG86	NG86_dN	0.0072	NG86_omega	0.1283	NG86_dS	0.0558
